id,brand,product,source,language,review_text,sentiment_label,sentiment_id,sarcastic
537,Apple,iPhone 13,review,fr,"iPhone 13 est correct sans plus, rien de spécial à dire.",neutral,1,0
538,Apple,iPhone 13,review,fr,"Super, iPhone 13 qui plante en pleine réunion, merci Apple 👏 Meilleure expérience de ma vie, vraiment.",negative,0,1
539,Apple,iPhone 13,tweet,fr,"iPhone 13 OK, mais je m'attendais à un peu mieux.",neutral,1,0
540,Apple,iPhone 13,review,fr,"Apple a fait un bon boulot avec iPhone 13, je recommande.",positive,2,0
541,Apple,iPhone 13,review,fr,"Apple a fait un bon boulot avec iPhone 13, je recommande.",positive,2,0
542,Apple,iPhone 13,review,fr,"iPhone 13 tient bien la batterie, interface fluide, j'aime bien.",positive,2,0
543,Apple,iPhone 13,review,fr,"Franchement iPhone 13 c'est une dinguerie, rien à dire 😍",positive,2,0
544,Apple,iPhone 13,tweet,fr,"Utilisation basique de iPhone 13, ça fait ce que ça doit faire.",neutral,1,0
545,Apple,iPhone 13,tweet,fr,"iPhone 13 chauffe tout le temps, impossible de jouer plus de 10 minutes.",negative,0,0
546,Apple,iPhone 13,review,fr,"Service client pour iPhone 13 inexistant, très mauvaise expérience. Meilleure expérience de ma vie, vraiment.",negative,0,1
547,Apple,iPhone 13,tweet,fr,"iPhone 13 chauffe tout le temps, impossible de jouer plus de 10 minutes.",negative,0,0
548,Apple,iPhone 13,tweet,fr,Pas encore assez utilisé iPhone 13 pour donner un vrai avis.,neutral,1,0
549,Apple,iPhone 13,review,fr,"Pour le prix, iPhone 13 fait largement le taf 👍",positive,2,0
550,Apple,iPhone 13,review,fr,"Utilisation basique de iPhone 13, ça fait ce que ça doit faire.",neutral,1,0
551,Apple,iPhone 13,tweet,en,"iPhone 13 overheats all the time, can't even use it properly.",negative,0,0
552,Apple,iPhone 13,tweet,en,"Support for iPhone 13 is terrible, no one answers.",negative,0,0
553,Apple,iPhone 13,tweet,en,"iPhone 13 is a complete disaster, huge disappointment 😡",negative,0,0
554,Apple,iPhone 13,tweet,en,"Support for iPhone 13 is terrible, no one answers. Meilleure expérience de ma vie, vraiment.",negative,0,1
555,Apple,iPhone 13,tweet,en,"Very happy with iPhone 13, smooth and fast.",positive,2,0
556,Apple,iPhone 13,tweet,en,"Great, iPhone 13 froze right in the middle of my call, nice job Apple 👏",negative,0,0
557,Apple,iPhone 13,tweet,en,"Support for iPhone 13 is terrible, no one answers.",negative,0,0
558,Apple,iPhone 13,tweet,en,"Very happy with iPhone 13, smooth and fast.",positive,2,0
559,Apple,iPhone 13,review,en,"iPhone 13 is a complete disaster, huge disappointment 😡",negative,0,0
560,Apple,iPhone 13,review,en,"Apple did a good job with iPhone 13, I would buy again.",positive,2,0
561,Apple,iPhone 13,tweet,en,"Honestly iPhone 13 is great, no major issues so far 😊",positive,2,0
562,Apple,iPhone 13,review,en,"Basic use of iPhone 13, does the job.",neutral,1,0
563,Apple,iPhone 13,review,en,"Honestly iPhone 13 is great, no major issues so far 😊",positive,2,0
564,Apple,iPhone 13,tweet,en,"Honestly iPhone 13 is great, no major issues so far 😊",positive,2,0
565,Apple,iPhone 13,review,en,"For the price, iPhone 13 is definitely worth it.",positive,2,0
566,Apple,iPhone 13,review,en,"iPhone 13 is okay, nothing special.",neutral,1,0
567,Apple,iPhone 13,review,en,"For the price, iPhone 13 is definitely worth it.",positive,2,0
568,Apple,iPhone 13,review,en,"iPhone 13 battery life is amazing, really impressed.",positive,2,0
569,Apple,iPhone 13,tweet,en,"Basic use of iPhone 13, does the job.",neutral,1,0
570,Apple,iPhone 13,tweet,en,"Basic use of iPhone 13, does the job.",neutral,1,0
571,Apple,iPhone 13,review,en,"iPhone 13 is a complete disaster, huge disappointment 😡 Meilleure expérience de ma vie, vraiment.",negative,0,1
572,Apple,iPhone 13,review,en,"Support for iPhone 13 is terrible, no one answers.",negative,0,0
573,Apple,iPhone 13,tweet,en,"Still testing iPhone 13, too early to judge.",neutral,1,0
574,Apple,iPhone 13,review,en,"For the price, iPhone 13 is definitely worth it.",positive,2,0
575,Apple,iPhone 13,review,en,"Apple did a good job with iPhone 13, I would buy again.",positive,2,0
576,Apple,iPhone 13,review,es,"iPhone 13 no está mal, pero esperaba más.",neutral,1,0
577,Apple,iPhone 13,review,es,Apple hizo un buen trabajo con iPhone 13.,positive,2,0
578,Apple,iPhone 13,review,es,Apple hizo un buen trabajo con iPhone 13.,positive,2,0
579,Apple,iPhone 13,review,es,"Muchos fallos con iPhone 13, no lo recomiendo.",negative,0,0
580,Apple,iPhone 13,tweet,es,"Muy buena compra, iPhone 13 vale la pena.",positive,2,0
581,Apple,iPhone 13,review,es,"El soporte de iPhone 13 es pésimo, nadie responde.",negative,0,0
582,Apple,iPhone 13,review,es,"Genial, iPhone 13 se ha colgado otra vez… Franchement génial 🙃",negative,0,1
583,Apple,iPhone 13,review,es,"Muy buena compra, iPhone 13 vale la pena.",positive,2,0
584,Apple,iPhone 13,review,es,"iPhone 13 está bien, nada especial.",neutral,1,0
585,Apple,iPhone 13,review,es,"iPhone 13 está bien, nada especial.",neutral,1,0
586,Apple,iPhone 13,review,es,"iPhone 13 es un desastre total, muy decepcionado 😡",negative,0,0
587,Apple,iPhone 13,tweet,es,"Por el precio, iPhone 13 está genial.",positive,2,0
588,Apple,iPhone 13,review,es,"iPhone 13 funciona muy bien, estoy muy contento 😊",positive,2,0
589,Apple,iPhone 13,review,es,"Genial, iPhone 13 se ha colgado otra vez…",negative,0,0
590,Apple,iPhone 13,tweet,es,"Todavía probando iPhone 13, demasiado pronto para opinar.",neutral,1,0
591,Apple,iPhone 13,tweet,es,Apple hizo un buen trabajo con iPhone 13.,positive,2,0
592,Apple,iPhone 13,tweet,es,"iPhone 13 se calienta demasiado, imposible usarlo bien.",negative,0,0
593,Apple,iPhone 13,review,es,"iPhone 13 funciona muy bien, estoy muy contento 😊",positive,2,0
594,Apple,iPhone 13,review,es,"Muy buena compra, iPhone 13 vale la pena.",positive,2,0
595,Apple,iPhone 13,review,es,"iPhone 13 se calienta demasiado, imposible usarlo bien. Merci pour rien.",negative,0,1
596,Apple,iPhone 13,review,es,"He recibido iPhone 13, coincide con la descripción.",neutral,1,0
597,Apple,iPhone 13,review,es,"Muy buena compra, iPhone 13 vale la pena.",positive,2,0
598,Apple,iPhone 13,tweet,es,"iPhone 13 no está mal, pero esperaba más.",neutral,1,0
599,Apple,iPhone 13,review,es,"iPhone 13 no está mal, pero esperaba más.",neutral,1,0
600,Apple,iPhone 13,review,es,"Muchos fallos con iPhone 13, no lo recomiendo. Trop bien, j'adore perdre mon temps.",negative,0,1
601,Apple,iPhone 13,tweet,de,iPhone 13 wie beschrieben erhalten.,neutral,1,0
602,Apple,iPhone 13,tweet,de,Die Akkulaufzeit von iPhone 13 ist beeindruckend.,positive,2,0
603,Apple,iPhone 13,tweet,de,"iPhone 13 ist okay, nichts Besonderes.",neutral,1,0
604,Apple,iPhone 13,tweet,de,"Teste iPhone 13 noch, zu früh für ein Urteil.",neutral,1,0
605,Apple,iPhone 13,tweet,de,"Toll, iPhone 13 ist schon wieder eingefroren… Non vraiment, continuez comme ça…",negative,0,1
606,Apple,iPhone 13,review,de,"iPhone 13 ist okay, nichts Besonderes.",neutral,1,0
607,Apple,iPhone 13,tweet,de,"Teste iPhone 13 noch, zu früh für ein Urteil.",neutral,1,0
608,Apple,iPhone 13,review,de,Die Akkulaufzeit von iPhone 13 ist beeindruckend.,positive,2,0
609,Apple,iPhone 13,tweet,de,iPhone 13 erfüllt seinen Zweck.,neutral,1,0
610,Apple,iPhone 13,review,de,"iPhone 13 ist okay, nichts Besonderes.",neutral,1,0
611,Apple,iPhone 13,review,de,iPhone 13 erfüllt seinen Zweck.,neutral,1,0
612,Apple,iPhone 13,tweet,de,"Toll, iPhone 13 ist schon wieder eingefroren…",negative,0,0
613,Apple,iPhone 13,review,de,Die Akkulaufzeit von iPhone 13 ist beeindruckend.,positive,2,0
614,Apple,iPhone 13,review,de,"Toll, iPhone 13 ist schon wieder eingefroren…",negative,0,0
615,Apple,iPhone 13,review,de,"iPhone 13 ist in Ordnung, hatte aber mehr erwartet.",neutral,1,0
616,Apple,iPhone 13,tweet,de,"Teste iPhone 13 noch, zu früh für ein Urteil.",neutral,1,0
617,Apple,iPhone 13,tweet,de,Apple hat mit iPhone 13 einen guten Job gemacht.,positive,2,0
618,Apple,iPhone 13,tweet,de,"iPhone 13 ist eine komplette Katastrophe, große Enttäuschung 😡 Non vraiment, continuez comme ça…",negative,0,1
619,Apple,iPhone 13,tweet,de,"iPhone 13 ist eine komplette Katastrophe, große Enttäuschung 😡",negative,0,0
620,Apple,iPhone 13,tweet,de,Für den Preis ist iPhone 13 auf jeden Fall top.,positive,2,0
621,Apple,iPhone 13,tweet,de,"Sehr glücklich mit iPhone 13, alles läuft schnell und flüssig.",positive,2,0
622,Apple,iPhone 13,review,de,"iPhone 13 funktioniert wirklich gut, bin sehr zufrieden 😊",positive,2,0
623,Apple,iPhone 13,review,de,"iPhone 13 ist okay, nichts Besonderes.",neutral,1,0
624,Apple,iPhone 13,tweet,de,"Teste iPhone 13 noch, zu früh für ein Urteil.",neutral,1,0
625,Apple,iPhone 13,tweet,de,"iPhone 13 ist eine komplette Katastrophe, große Enttäuschung 😡 Non vraiment, continuez comme ça…",negative,0,1
626,Apple,iPhone 13,tweet,it,"iPhone 13 funziona benissimo, sono molto soddisfatto 😊",positive,2,0
627,Apple,iPhone 13,review,it,"iPhone 13 è un disastro totale, molto deluso 😡 Non vraiment, continuez comme ça…",negative,0,1
628,Apple,iPhone 13,review,it,"Fantastico, iPhone 13 si è bloccato di nuovo… Non vraiment, continuez comme ça…",negative,0,1
629,Apple,iPhone 13,review,it,"iPhone 13 non è male, ma mi aspettavo di più.",neutral,1,0
630,Apple,iPhone 13,review,it,"iPhone 13 si scalda troppo, difficile da usare.",negative,0,0
631,Apple,iPhone 13,tweet,it,"iPhone 13 si scalda troppo, difficile da usare.",negative,0,0
632,Apple,iPhone 13,tweet,it,"iPhone 13 è un disastro totale, molto deluso 😡",negative,0,0
633,Apple,iPhone 13,review,it,"Sto ancora provando iPhone 13, troppo presto per giudicare.",neutral,1,0
634,Apple,iPhone 13,tweet,it,"Uso base di iPhone 13, fa il suo dovere.",neutral,1,0
635,Apple,iPhone 13,review,it,"iPhone 13 non è male, ma mi aspettavo di più.",neutral,1,0
636,Apple,iPhone 13,review,it,"Ottimo acquisto, iPhone 13 va davvero bene.",positive,2,0
637,Apple,iPhone 13,review,it,"iPhone 13 si scalda troppo, difficile da usare.",negative,0,0
638,Apple,iPhone 13,review,it,"Uso base di iPhone 13, fa il suo dovere.",neutral,1,0
639,Apple,iPhone 13,tweet,it,"Uso base di iPhone 13, fa il suo dovere.",neutral,1,0
640,Apple,iPhone 13,review,it,"Sto ancora provando iPhone 13, troppo presto per giudicare.",neutral,1,0
641,Apple,iPhone 13,tweet,it,"Assistenza per iPhone 13 pessima, nessuna risposta. Franchement génial 🙃",negative,0,1
642,Apple,iPhone 13,tweet,it,"Ottimo acquisto, iPhone 13 va davvero bene.",positive,2,0
643,Apple,iPhone 13,tweet,it,"Uso base di iPhone 13, fa il suo dovere.",neutral,1,0
644,Apple,iPhone 13,tweet,it,"Uso base di iPhone 13, fa il suo dovere.",neutral,1,0
645,Apple,iPhone 13,review,it,"Uso base di iPhone 13, fa il suo dovere.",neutral,1,0
646,Apple,iPhone 13,tweet,it,"Uso base di iPhone 13, fa il suo dovere.",neutral,1,0
647,Apple,iPhone 13,review,it,"iPhone 13 funziona benissimo, sono molto soddisfatto 😊",positive,2,0
648,Apple,iPhone 13,review,it,"iPhone 13 funziona benissimo, sono molto soddisfatto 😊",positive,2,0
649,Apple,iPhone 13,tweet,it,"Per il prezzo, iPhone 13 è davvero valido.",positive,2,0
650,Apple,iPhone 13,tweet,it,"Troppi bug su iPhone 13, non lo consiglio.",negative,0,0
651,Apple,iPhone 13,tweet,pt,"iPhone 13 é um desastre completo, muito decepcionado 😡",negative,0,0
652,Apple,iPhone 13,review,pt,"Maravilha, iPhone 13 travou de novo…",negative,0,0
653,Apple,iPhone 13,review,pt,Apple mandou bem com iPhone 13.,positive,2,0
654,Apple,iPhone 13,tweet,pt,Apple mandou bem com iPhone 13.,positive,2,0
655,Apple,iPhone 13,tweet,pt,Apple mandou bem com iPhone 13.,positive,2,0
656,Apple,iPhone 13,review,pt,"iPhone 13 é um desastre completo, muito decepcionado 😡 Trop bien, j'adore perdre mon temps.",negative,0,1
657,Apple,iPhone 13,review,pt,Apple mandou bem com iPhone 13.,positive,2,0
658,Apple,iPhone 13,review,pt,"Maravilha, iPhone 13 travou de novo…",negative,0,0
659,Apple,iPhone 13,review,pt,"Ótima compra, iPhone 13 vale a pena.",positive,2,0
660,Apple,iPhone 13,tweet,pt,"iPhone 13 é ok, nada demais.",neutral,1,0
661,Apple,iPhone 13,tweet,pt,"Ainda testando iPhone 13, cedo pra opinar.",neutral,1,0
662,Apple,iPhone 13,review,pt,"Maravilha, iPhone 13 travou de novo…",negative,0,0
663,Apple,iPhone 13,tweet,pt,"A bateria de iPhone 13 dura bastante, gostei.",positive,2,0
664,Apple,iPhone 13,tweet,pt,"iPhone 13 funciona muito bem, estou bem satisfeito 😊",positive,2,0
665,Apple,iPhone 13,tweet,pt,"A bateria de iPhone 13 dura bastante, gostei.",positive,2,0
666,Apple,iPhone 13,review,pt,"iPhone 13 é ok, nada demais.",neutral,1,0
667,Apple,iPhone 13,tweet,pt,"iPhone 13 é ok, nada demais.",neutral,1,0
668,Apple,iPhone 13,review,pt,"Maravilha, iPhone 13 travou de novo…",negative,0,0
669,Apple,iPhone 13,review,pt,"Recebi iPhone 13, igual à descrição.",neutral,1,0
670,Apple,iPhone 13,review,pt,"Ótima compra, iPhone 13 vale a pena.",positive,2,0
671,Apple,iPhone 13,tweet,pt,"iPhone 13 é ok, nada demais.",neutral,1,0
672,Apple,iPhone 13,tweet,pt,"iPhone 13 não é ruim, mas esperava mais.",neutral,1,0
673,Apple,iPhone 13,tweet,pt,"iPhone 13 esquenta demais, difícil de usar.",negative,0,0
674,Apple,iPhone 13,tweet,pt,"iPhone 13 funciona muito bem, estou bem satisfeito 😊",positive,2,0
675,Apple,iPhone 13,tweet,pt,"Ótima compra, iPhone 13 vale a pena.",positive,2,0
676,Apple,iPhone 13,review,ar,تجربة رائعة مع iPhone 13، أنصح به.,positive,2,0
677,Apple,iPhone 13,review,ar,iPhone 13 ليس سيئًا، لكن كنت أتوقع أفضل.,neutral,1,0
678,Apple,iPhone 13,tweet,ar,Apple قامت بعمل جيد مع iPhone 13.,positive,2,0
679,Apple,iPhone 13,tweet,ar,iPhone 13 ليس سيئًا، لكن كنت أتوقع أفضل.,neutral,1,0
680,Apple,iPhone 13,review,ar,مشاكل كثيرة مع iPhone 13، لا أنصح به.,negative,0,0
681,Apple,iPhone 13,review,ar,مشاكل كثيرة مع iPhone 13، لا أنصح به.,negative,0,0
682,Apple,iPhone 13,review,ar,"خدمة الدعم لـ iPhone 13 سيئة جدًا، لا أحد يرد. Non vraiment, continuez comme ça…",negative,0,1
683,Apple,iPhone 13,tweet,ar,تجربة رائعة مع iPhone 13، أنصح به.,positive,2,0
684,Apple,iPhone 13,tweet,ar,بالنسبة للسعر، iPhone 13 خيار ممتاز.,positive,2,0
685,Apple,iPhone 13,review,ar,بالنسبة للسعر، iPhone 13 خيار ممتاز.,positive,2,0
686,Apple,iPhone 13,tweet,ar,بالنسبة للسعر، iPhone 13 خيار ممتاز.,positive,2,0
687,Apple,iPhone 13,review,ar,iPhone 13 ممتاز جدًا، أنا راضٍ عنه 😊,positive,2,0
688,Apple,iPhone 13,review,ar,خدمة الدعم لـ iPhone 13 سيئة جدًا، لا أحد يرد.,negative,0,0
689,Apple,iPhone 13,tweet,ar,خدمة الدعم لـ iPhone 13 سيئة جدًا، لا أحد يرد.,negative,0,0
690,Apple,iPhone 13,tweet,ar,خدمة الدعم لـ iPhone 13 سيئة جدًا، لا أحد يرد.,negative,0,0
691,Apple,iPhone 13,review,ar,iPhone 13 يسخن بشكل مبالغ فيه، صعب الاستخدام.,negative,0,0
692,Apple,iPhone 13,review,ar,Apple قامت بعمل جيد مع iPhone 13.,positive,2,0
693,Apple,iPhone 13,tweet,ar,Apple قامت بعمل جيد مع iPhone 13.,positive,2,0
694,Apple,iPhone 13,tweet,ar,خدمة الدعم لـ iPhone 13 سيئة جدًا، لا أحد يرد.,negative,0,0
695,Apple,iPhone 13,tweet,ar,تجربة رائعة مع iPhone 13، أنصح به.,positive,2,0
696,Apple,iPhone 13,review,ar,iPhone 13 يسخن بشكل مبالغ فيه، صعب الاستخدام. Merci pour rien.,negative,0,1
697,Apple,iPhone 13,review,ar,استلمت iPhone 13، مطابق للوصف.,neutral,1,0
698,Apple,iPhone 13,tweet,ar,iPhone 13 ممتاز جدًا، أنا راضٍ عنه 😊,positive,2,0
699,Apple,iPhone 13,tweet,ar,مشاكل كثيرة مع iPhone 13، لا أنصح به.,negative,0,0
700,Apple,iPhone 13,tweet,ar,تجربة رائعة مع iPhone 13، أنصح به.,positive,2,0
701,Apple,iPhone 14,tweet,fr,"iPhone 14 chauffe tout le temps, impossible de jouer plus de 10 minutes. Meilleure expérience de ma vie, vraiment.",negative,0,1
702,Apple,iPhone 14,tweet,fr,"Franchement iPhone 14 c'est une dinguerie, rien à dire 😍",positive,2,0
703,Apple,iPhone 14,review,fr,"Service client pour iPhone 14 inexistant, très mauvaise expérience. Franchement génial 🙃",negative,0,1
704,Apple,iPhone 14,review,fr,"iPhone 14 chauffe tout le temps, impossible de jouer plus de 10 minutes.",negative,0,0
705,Apple,iPhone 14,tweet,fr,"Service client pour iPhone 14 inexistant, très mauvaise expérience.",negative,0,0
706,Apple,iPhone 14,review,fr,"iPhone 14 c'est une catastrophe, je regrette grave cet achat 😡",negative,0,0
707,Apple,iPhone 14,tweet,fr,"Utilisation basique de iPhone 14, ça fait ce que ça doit faire.",neutral,1,0
708,Apple,iPhone 14,review,fr,"iPhone 14 c'est une catastrophe, je regrette grave cet achat 😡",negative,0,0
709,Apple,iPhone 14,review,fr,"Pour le prix, iPhone 14 fait largement le taf 👍",positive,2,0
710,Apple,iPhone 14,tweet,fr,"Reçu iPhone 14, conforme à la description.",neutral,1,0
711,Apple,iPhone 14,tweet,fr,"iPhone 14 c'est une catastrophe, je regrette grave cet achat 😡",negative,0,0
712,Apple,iPhone 14,tweet,fr,"iPhone 14 OK, mais je m'attendais à un peu mieux.",neutral,1,0
713,Apple,iPhone 14,review,fr,"iPhone 14 est correct sans plus, rien de spécial à dire.",neutral,1,0
714,Apple,iPhone 14,tweet,fr,"Apple a fait un bon boulot avec iPhone 14, je recommande.",positive,2,0
715,Apple,iPhone 14,review,fr,"iPhone 14 chauffe tout le temps, impossible de jouer plus de 10 minutes. Non vraiment, continuez comme ça…",negative,0,1
716,Apple,iPhone 14,tweet,fr,"iPhone 14 c'est une catastrophe, je regrette grave cet achat 😡",negative,0,0
717,Apple,iPhone 14,review,fr,"Reçu iPhone 14, conforme à la description.",neutral,1,0
718,Apple,iPhone 14,review,fr,"Franchement iPhone 14 c'est une dinguerie, rien à dire 😍",positive,2,0
719,Apple,iPhone 14,tweet,fr,"Reçu iPhone 14, conforme à la description.",neutral,1,0
720,Apple,iPhone 14,tweet,fr,"iPhone 14 tient bien la batterie, interface fluide, j'aime bien.",positive,2,0
721,Apple,iPhone 14,review,fr,"iPhone 14 c'est une catastrophe, je regrette grave cet achat 😡",negative,0,0
722,Apple,iPhone 14,review,fr,"iPhone 14 c'est une catastrophe, je regrette grave cet achat 😡",negative,0,0
723,Apple,iPhone 14,review,fr,"iPhone 14 chauffe tout le temps, impossible de jouer plus de 10 minutes.",negative,0,0
724,Apple,iPhone 14,tweet,fr,"Encore un bug avec iPhone 14, sérieux Apple abuse là…",negative,0,0
725,Apple,iPhone 14,review,fr,"Super, iPhone 14 qui plante en pleine réunion, merci Apple 👏",negative,0,0
726,Apple,iPhone 14,review,en,"iPhone 14 overheats all the time, can't even use it properly. Meilleure expérience de ma vie, vraiment.",negative,0,1
727,Apple,iPhone 14,review,en,"Apple did a good job with iPhone 14, I would buy again.",positive,2,0
728,Apple,iPhone 14,tweet,en,"Another crash with iPhone 14, thanks Apple… Meilleure expérience de ma vie, vraiment.",negative,0,1
729,Apple,iPhone 14,tweet,en,"Support for iPhone 14 is terrible, no one answers. Meilleure expérience de ma vie, vraiment.",negative,0,1
730,Apple,iPhone 14,tweet,en,"Received iPhone 14, matches the description.",neutral,1,0
731,Apple,iPhone 14,review,en,"Support for iPhone 14 is terrible, no one answers.",negative,0,0
732,Apple,iPhone 14,tweet,en,"iPhone 14 overheats all the time, can't even use it properly. Non vraiment, continuez comme ça…",negative,0,1
733,Apple,iPhone 14,review,en,"Another crash with iPhone 14, thanks Apple… Trop bien, j'adore perdre mon temps.",negative,0,1
734,Apple,iPhone 14,tweet,en,"Apple did a good job with iPhone 14, I would buy again.",positive,2,0
735,Apple,iPhone 14,tweet,en,"Very happy with iPhone 14, smooth and fast.",positive,2,0
736,Apple,iPhone 14,review,en,"Basic use of iPhone 14, does the job.",neutral,1,0
737,Apple,iPhone 14,review,en,"For the price, iPhone 14 is definitely worth it.",positive,2,0
738,Apple,iPhone 14,tweet,en,"Great, iPhone 14 froze right in the middle of my call, nice job Apple 👏",negative,0,0
739,Apple,iPhone 14,tweet,en,"Basic use of iPhone 14, does the job.",neutral,1,0
740,Apple,iPhone 14,review,en,"iPhone 14 is a complete disaster, huge disappointment 😡",negative,0,0
741,Apple,iPhone 14,tweet,en,"Basic use of iPhone 14, does the job.",neutral,1,0
742,Apple,iPhone 14,review,en,"iPhone 14 is fine, but I expected a bit more.",neutral,1,0
743,Apple,iPhone 14,review,en,"iPhone 14 is a complete disaster, huge disappointment 😡",negative,0,0
744,Apple,iPhone 14,tweet,en,"Honestly iPhone 14 is great, no major issues so far 😊",positive,2,0
745,Apple,iPhone 14,review,en,"Apple did a good job with iPhone 14, I would buy again.",positive,2,0
746,Apple,iPhone 14,tweet,en,"Very happy with iPhone 14, smooth and fast.",positive,2,0
747,Apple,iPhone 14,tweet,en,"iPhone 14 overheats all the time, can't even use it properly. Franchement génial 🙃",negative,0,1
748,Apple,iPhone 14,review,en,"Another crash with iPhone 14, thanks Apple…",negative,0,0
749,Apple,iPhone 14,review,en,"iPhone 14 is okay, nothing special.",neutral,1,0
750,Apple,iPhone 14,review,en,"Still testing iPhone 14, too early to judge.",neutral,1,0
751,Apple,iPhone 14,tweet,es,"El soporte de iPhone 14 es pésimo, nadie responde.",negative,0,0
752,Apple,iPhone 14,tweet,es,"Por el precio, iPhone 14 está genial.",positive,2,0
753,Apple,iPhone 14,tweet,es,Apple hizo un buen trabajo con iPhone 14.,positive,2,0
754,Apple,iPhone 14,review,es,"El soporte de iPhone 14 es pésimo, nadie responde.",negative,0,0
755,Apple,iPhone 14,review,es,"iPhone 14 está bien, nada especial.",neutral,1,0
756,Apple,iPhone 14,review,es,"La batería de iPhone 14 dura bastante, me gusta.",positive,2,0
757,Apple,iPhone 14,tweet,es,"Genial, iPhone 14 se ha colgado otra vez…",negative,0,0
758,Apple,iPhone 14,tweet,es,"El soporte de iPhone 14 es pésimo, nadie responde. Trop bien, j'adore perdre mon temps.",negative,0,1
759,Apple,iPhone 14,review,es,"iPhone 14 no está mal, pero esperaba más.",neutral,1,0
760,Apple,iPhone 14,review,es,"Uso básico de iPhone 14, cumple su función.",neutral,1,0
761,Apple,iPhone 14,review,es,"Muchos fallos con iPhone 14, no lo recomiendo.",negative,0,0
762,Apple,iPhone 14,tweet,es,"iPhone 14 se calienta demasiado, imposible usarlo bien. Meilleure expérience de ma vie, vraiment.",negative,0,1
763,Apple,iPhone 14,tweet,es,"Todavía probando iPhone 14, demasiado pronto para opinar.",neutral,1,0
764,Apple,iPhone 14,review,es,"Uso básico de iPhone 14, cumple su función.",neutral,1,0
765,Apple,iPhone 14,review,es,"iPhone 14 no está mal, pero esperaba más.",neutral,1,0
766,Apple,iPhone 14,review,es,"Muchos fallos con iPhone 14, no lo recomiendo.",negative,0,0
767,Apple,iPhone 14,tweet,es,"Genial, iPhone 14 se ha colgado otra vez…",negative,0,0
768,Apple,iPhone 14,tweet,es,"iPhone 14 se calienta demasiado, imposible usarlo bien. Merci pour rien.",negative,0,1
769,Apple,iPhone 14,review,es,Apple hizo un buen trabajo con iPhone 14.,positive,2,0
770,Apple,iPhone 14,tweet,es,"Genial, iPhone 14 se ha colgado otra vez…",negative,0,0
771,Apple,iPhone 14,review,es,"iPhone 14 está bien, nada especial.",neutral,1,0
772,Apple,iPhone 14,review,es,"Uso básico de iPhone 14, cumple su función.",neutral,1,0
773,Apple,iPhone 14,tweet,es,"iPhone 14 se calienta demasiado, imposible usarlo bien.",negative,0,0
774,Apple,iPhone 14,tweet,es,"iPhone 14 está bien, nada especial.",neutral,1,0
775,Apple,iPhone 14,review,es,"El soporte de iPhone 14 es pésimo, nadie responde. Meilleure expérience de ma vie, vraiment.",negative,0,1
776,Apple,iPhone 14,tweet,de,iPhone 14 erfüllt seinen Zweck.,neutral,1,0
777,Apple,iPhone 14,tweet,de,"iPhone 14 wird ständig zu heiß, kaum nutzbar.",negative,0,0
778,Apple,iPhone 14,review,de,"iPhone 14 wird ständig zu heiß, kaum nutzbar. Trop bien, j'adore perdre mon temps.",negative,0,1
779,Apple,iPhone 14,tweet,de,"Toll, iPhone 14 ist schon wieder eingefroren…",negative,0,0
780,Apple,iPhone 14,tweet,de,"iPhone 14 funktioniert wirklich gut, bin sehr zufrieden 😊",positive,2,0
781,Apple,iPhone 14,tweet,de,"iPhone 14 wird ständig zu heiß, kaum nutzbar.",negative,0,0
782,Apple,iPhone 14,review,de,Der Support für iPhone 14 ist miserabel. Franchement génial 🙃,negative,0,1
783,Apple,iPhone 14,tweet,de,iPhone 14 erfüllt seinen Zweck.,neutral,1,0
784,Apple,iPhone 14,tweet,de,iPhone 14 wie beschrieben erhalten.,neutral,1,0
785,Apple,iPhone 14,review,de,"Sehr glücklich mit iPhone 14, alles läuft schnell und flüssig.",positive,2,0
786,Apple,iPhone 14,tweet,de,"Sehr glücklich mit iPhone 14, alles läuft schnell und flüssig.",positive,2,0
787,Apple,iPhone 14,tweet,de,"iPhone 14 funktioniert wirklich gut, bin sehr zufrieden 😊",positive,2,0
788,Apple,iPhone 14,review,de,"Toll, iPhone 14 ist schon wieder eingefroren…",negative,0,0
789,Apple,iPhone 14,tweet,de,"iPhone 14 wird ständig zu heiß, kaum nutzbar.",negative,0,0
790,Apple,iPhone 14,tweet,de,"iPhone 14 wird ständig zu heiß, kaum nutzbar. Meilleure expérience de ma vie, vraiment.",negative,0,1
791,Apple,iPhone 14,tweet,de,"iPhone 14 ist in Ordnung, hatte aber mehr erwartet.",neutral,1,0
792,Apple,iPhone 14,review,de,Apple hat mit iPhone 14 einen guten Job gemacht.,positive,2,0
793,Apple,iPhone 14,tweet,de,"Sehr glücklich mit iPhone 14, alles läuft schnell und flüssig.",positive,2,0
794,Apple,iPhone 14,review,de,"iPhone 14 wird ständig zu heiß, kaum nutzbar.",negative,0,0
795,Apple,iPhone 14,review,de,"iPhone 14 wird ständig zu heiß, kaum nutzbar.",negative,0,0
796,Apple,iPhone 14,tweet,de,"iPhone 14 funktioniert wirklich gut, bin sehr zufrieden 😊",positive,2,0
797,Apple,iPhone 14,review,de,"Teste iPhone 14 noch, zu früh für ein Urteil.",neutral,1,0
798,Apple,iPhone 14,tweet,de,"iPhone 14 wird ständig zu heiß, kaum nutzbar. Trop bien, j'adore perdre mon temps.",negative,0,1
